drugbank_id,uniprot_id,protein_emb_path
DB12598,P06870,embeddings/P06870/1SPJ_A.cif.pt
DB12601,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB12606,P04293,embeddings/P04293/7LUF_A.cif.pt
DB12610,P02768,embeddings/P02768/6YG9_A.cif.pt
DB12610,O75164,embeddings/O75164/6G5X_A.cif.pt
DB12611,O14757,embeddings/O14757/2YEX_A.cif.pt
DB12612,P21453,embeddings/P21453/3V2Y_A.cif.pt
DB12612,Q9H228,embeddings/Q9H228/7YXA_A.cif.pt
DB12614,P25025,embeddings/P25025/8XXH_R.cif.pt
DB12614,P25024,embeddings/P25024/8IC0_A.cif.pt
DB12615,Q9UI43,embeddings/Q9UI43/2NYU_A.cif.pt
DB12617,P20839,embeddings/P20839/1JCN_A.cif.pt
DB12622,P11388,embeddings/P11388/1ZXM_A.cif.pt
DB12622,Q02880,embeddings/Q02880/7QFO_A.cif.pt
DB12623,P43116,embeddings/P43116/7CX2_R.cif.pt
DB12625,P27487,embeddings/P27487/4A5S_A.cif.pt
DB12627,Q8TDV5,embeddings/Q8TDV5/7WCM_R.cif.pt
DB12635,P05121,embeddings/P05121/7AQF_A.cif.pt
DB12635,P05120,embeddings/P05120/2ARR_A.cif.pt
DB12635,P05154,embeddings/P05154/3DY0_A.cif.pt
DB12637,P06401,embeddings/P06401/1SQN_A.cif.pt
DB12638,P08238,embeddings/P08238/6N8Y_A.cif.pt
DB12641,P28335,embeddings/P28335/6BQH_A.cif.pt
DB12643,P30518,embeddings/P30518/7DW9_R.cif.pt
DB12643,P37288,embeddings/P37288/1YTV_M.cif.pt
DB12644,P41594,embeddings/P41594/3LMK_A.cif.pt
DB12645,Q13547,embeddings/Q13547/4BKX_B.cif.pt
DB12645,O60674,embeddings/O60674/8BXH_A.cif.pt
DB12645,Q13547,embeddings/Q13547/4BKX_B.cif.pt
DB12647,P04035,embeddings/P04035/2R4F_A.cif.pt
DB12648,P35228,embeddings/P35228/3E7G_A.cif.pt
DB12651,P35228,embeddings/P35228/3E7G_A.cif.pt
DB12661,P08908,embeddings/P08908/8PJK_R.cif.pt
DB12662,P37231,embeddings/P37231/9F7W_A.cif.pt
DB12662,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB12664,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB12665,P15121,embeddings/P15121/1US0_A.cif.pt
DB12665,P12821,embeddings/P12821/6H5W_A.cif.pt
DB12667,P9WGR1,embeddings/P9WGR1/4TRO_A.cif.pt
DB12668,P41143,embeddings/P41143/4N6H_A.cif.pt
DB12669,P36888,embeddings/P36888/1RJB_A.cif.pt
DB12670,P30542,embeddings/P30542/5UEN_A.cif.pt
DB12671,P50579,embeddings/P50579/5D6E_A.cif.pt
DB12672,P03372,embeddings/P03372/7NFB_A.cif.pt
DB12675,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB12679,P40763,embeddings/P40763/6NJS_A.cif.pt
DB12680,P50406,embeddings/P50406/7YS6_A.cif.pt
DB12681,P42345,embeddings/P42345/5WBY_A.cif.pt
DB12681,P01111,embeddings/P01111/7F68_A.cif.pt
DB12682,P00533,embeddings/P00533/8A27_A.cif.pt
DB12682,P04626,embeddings/P04626/8VB5_A.cif.pt
DB12686,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB12686,P11802,embeddings/P11802/2W96_B.cif.pt
DB12686,P06493,embeddings/P06493/6GU2_A.cif.pt
DB12687,Q9NYK1,embeddings/Q9NYK1/7CYN_A.cif.pt
DB12689,Q15109,embeddings/Q15109/3O3U_N.cif.pt
DB12691,P29274,embeddings/P29274/5NM4_A.cif.pt
DB12693,P41595,embeddings/P41595/4IB4_A.cif.pt
DB12693,P28335,embeddings/P28335/6BQH_A.cif.pt
DB12693,Q00975,embeddings/Q00975/7VFS_A.cif.pt
DB12694,P32238,embeddings/P32238/7F8Y_A.cif.pt
DB12702,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB12703,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB12704,P41145,embeddings/P41145/4DJH_A.cif.pt
DB12710,P14416,embeddings/P14416/6CM4_A.cif.pt
DB12713,P31639,embeddings/P31639/8HEZ_A.cif.pt
DB12713,P13866,embeddings/P13866/7SLA_A.cif.pt
DB12714,Q12809,embeddings/Q12809/9CHQ_A.cif.pt
DB12715,P61073,embeddings/P61073/3ODU_A.cif.pt
DB12719,Q96RI1,embeddings/Q96RI1/6HL1_A.cif.pt
DB12720,P29466,embeddings/P29466/8WRA_A.cif.pt
DB12724,P26664,embeddings/P26664/3RC4_A.cif.pt
DB12725,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB12729,Q9UM73,embeddings/Q9UM73/4Z55_A.cif.pt
DB12730,Q13885,embeddings/Q13885/7NVN_T.cif.pt
DB12731,P43490,embeddings/P43490/8DSC_A.cif.pt
DB12733,P41594,embeddings/P41594/3LMK_A.cif.pt
DB12739,P13500,embeddings/P13500/7SO0_B.cif.pt
DB12741,Q16790,embeddings/Q16790/6RQQ_A.cif.pt
DB12742,P16234,embeddings/P16234/5GRN_A.cif.pt
DB12742,P10721,embeddings/P10721/4HVS_A.cif.pt
DB12743,P54289,embeddings/P54289/7VFS_B.cif.pt
DB12744,Q15303,embeddings/Q15303/2AHX_A.cif.pt
DB12745,Q9Y243,embeddings/Q9Y243/2X18_A.cif.pt
DB12746,P36888,embeddings/P36888/1RJB_A.cif.pt
DB12750,P29474,embeddings/P29474/4D1P_A.cif.pt
DB12752,P07550,embeddings/P07550/2RH1_A.cif.pt
DB12752,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB12755,P30968,embeddings/P30968/7BR3_A.cif.pt
DB12756,Q96GD4,embeddings/Q96GD4/4AF3_A.cif.pt
DB12757,P22102,embeddings/P22102/4ZZ1_A.cif.pt
DB12758,P09917,embeddings/P09917/7TTK_A.cif.pt
DB12760,P30542,embeddings/P30542/5UEN_A.cif.pt
DB12762,P04293,embeddings/P04293/7LUF_A.cif.pt
DB12763,P53350,embeddings/P53350/4X9R_A.cif.pt
DB12774,P42345,embeddings/P42345/5WBY_A.cif.pt
DB12778,P16581,embeddings/P16581/1G1T_A.cif.pt
DB12778,P14151,embeddings/P14151/5VC1_A.cif.pt
DB12778,P16109,embeddings/P16109/1G1S_A.cif.pt
DB12781,P37231,embeddings/P37231/9F7W_A.cif.pt
DB12783,P20711,embeddings/P20711/8OR9_A.cif.pt
DB12784,O60674,embeddings/O60674/8BXH_A.cif.pt
DB12785,P26664,embeddings/P26664/3RC4_A.cif.pt
DB12789,P43088,embeddings/P43088/8XJK_R.cif.pt
DB12789,P21731,embeddings/P21731/8XJN_R.cif.pt
DB12789,P43115,embeddings/P43115/6M9T_A.cif.pt
DB12789,P43116,embeddings/P43116/7CX2_R.cif.pt
DB12789,P35408,embeddings/P35408/5YWY_A.cif.pt
DB12795,P31749,embeddings/P31749/1UNQ_A.cif.pt
DB12795,P08581,embeddings/P08581/4R1V_A.cif.pt
DB12798,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB12799,P21439,embeddings/P21439/6S7P_A.cif.pt
DB12802,P08069,embeddings/P08069/1P4O_A.cif.pt
DB12803,P07550,embeddings/P07550/2RH1_A.cif.pt
DB12803,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB12804,P11387,embeddings/P11387/1K4T_A.cif.pt
DB12804,P11388,embeddings/P11388/1ZXM_A.cif.pt
DB12804,Q02880,embeddings/Q02880/7QFO_A.cif.pt
DB12805,P16066,embeddings/P16066/9BCL_A.cif.pt
DB12806,Q9Y5N1,embeddings/Q9Y5N1/7F61_A.cif.pt
DB12806,P35367,embeddings/P35367/3RZE_A.cif.pt
DB12808,P13631,embeddings/P13631/1FCY_A.cif.pt
DB12812,Q9BPZ7,embeddings/Q9BPZ7/7VVB_B.cif.pt
DB12817,P20831,embeddings/P20831/6Z1A_B.cif.pt
DB12817,P0A0K8,embeddings/P0A0K8/5CPH_A.cif.pt
DB12818,P15692,embeddings/P15692/1MKK_A.cif.pt
DB12818,P49765,embeddings/P49765/2C7W_A.cif.pt
DB12818,P49767,embeddings/P49767/2X1W_A.cif.pt
DB12818,O43915,embeddings/O43915/2XV7_A.cif.pt
DB12819,Q8WW43,embeddings/Q8WW43/8OQY_C.cif.pt
DB12819,Q92542,embeddings/Q92542/8KCS_A.cif.pt
DB12819,Q96BI3,embeddings/Q96BI3/8KCS_C.cif.pt
DB12819,Q9NZ42,embeddings/Q9NZ42/8KCS_D.cif.pt
DB12819,P49768,embeddings/P49768/8KCS_B.cif.pt
DB12823,Q9BQB6,embeddings/Q9BQB6/6WVH_A.cif.pt
DB12827,P14902,embeddings/P14902/8ABX_A.cif.pt
DB12830,P35372,embeddings/P35372/8EFO_M.cif.pt
DB12831,P03952,embeddings/P03952/6I44_A.cif.pt
DB12831,P00734,embeddings/P00734/5AFY_H.cif.pt
DB12831,P00747,embeddings/P00747/5UGG_A.cif.pt
DB12836,P35408,embeddings/P35408/5YWY_A.cif.pt
DB12838,P18825,embeddings/P18825/6KUW_A.cif.pt
DB12843,P05023,embeddings/P05023/7E20_A.cif.pt
DB12843,P13637,embeddings/P13637/8D3V_A.cif.pt
DB12843,P05026,embeddings/P05026/8ZYJ_B.cif.pt
DB12847,Q13547,embeddings/Q13547/4BKX_B.cif.pt
DB12848,P08581,embeddings/P08581/4R1V_A.cif.pt
DB12850,Q15722,embeddings/Q15722/7K15_A.cif.pt
DB12852,Q9NZ42,embeddings/Q9NZ42/8KCS_D.cif.pt
DB12852,Q92542,embeddings/Q92542/8KCS_A.cif.pt
DB12852,Q8WW43,embeddings/Q8WW43/8OQY_C.cif.pt
DB12852,P49768,embeddings/P49768/8KCS_B.cif.pt
DB12853,Q13639,embeddings/Q13639/7XT8_R.cif.pt
DB12854,P15056,embeddings/P15056/8C7X_A.cif.pt
DB12855,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB12857,Q99835,embeddings/Q99835/4JKV_A.cif.pt
DB12858,P13945,embeddings/P13945/9IJE_R.cif.pt
DB12863,P08246,embeddings/P08246/8VK5_E.cif.pt
DB12866,O75907,embeddings/O75907/6VYI_A.cif.pt
DB12868,P11387,embeddings/P11387/1K4T_A.cif.pt
DB12869,Q13224,embeddings/Q13224/5EWM_B.cif.pt
DB12869,Q05586,embeddings/Q05586/9D37_A.cif.pt
DB12874,P36888,embeddings/P36888/1RJB_A.cif.pt
DB12875,Q8NER1,embeddings/Q8NER1/6L93_A.cif.pt
DB12876,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB12877,P35367,embeddings/P35367/3RZE_A.cif.pt
DB12881,P25963,embeddings/P25963/1IKN_D.cif.pt
DB12883,P08908,embeddings/P08908/8PJK_R.cif.pt
DB12883,P28335,embeddings/P28335/6BQH_A.cif.pt
DB12883,P28222,embeddings/P28222/4IAR_A.cif.pt
DB12884,P25021,embeddings/P25021/8YN3_R.cif.pt
DB12885,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB12886,P35372,embeddings/P35372/8EFO_M.cif.pt
DB12887,Q15910,embeddings/Q15910/4MI0_A.cif.pt
DB12888,P46939,embeddings/P46939/1BHD_A.cif.pt
DB12890,P21728,embeddings/P21728/7JOZ_R.cif.pt
DB12894,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB12895,P17931,embeddings/P17931/3ZSJ_A.cif.pt
DB12899,P01584,embeddings/P01584/8RYS_A.cif.pt
DB12900,Q9Y5N1,embeddings/Q9Y5N1/7F61_A.cif.pt
DB12903,P11362,embeddings/P11362/5EW8_A.cif.pt
DB12903,P21802,embeddings/P21802/2PVF_A.cif.pt
DB12903,P22607,embeddings/P22607/8UDU_A.cif.pt
DB12904,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB12906,P31350,embeddings/P31350/3OLJ_A.cif.pt
DB12910,P34998,embeddings/P34998/3EHU_A.cif.pt
DB12914,P10828,embeddings/P10828/6KKB_X.cif.pt
DB12919,P29274,embeddings/P29274/5NM4_A.cif.pt
DB12920,Q8TEK3,embeddings/Q8TEK3/6TE6_A.cif.pt
DB12923,P16615,embeddings/P16615/7BT2_A.cif.pt
DB12923,P12821,embeddings/P12821/6H5W_A.cif.pt
DB12923,P08473,embeddings/P08473/6SUK_A.cif.pt
DB12924,P0AFI2,embeddings/P0AFI2/1ZVT_A.cif.pt
DB12924,P0A0K8,embeddings/P0A0K8/5CPH_A.cif.pt
DB12924,P20831,embeddings/P20831/6Z1A_B.cif.pt
DB12929,Q9Y5N1,embeddings/Q9Y5N1/7F61_A.cif.pt
DB12931,P41594,embeddings/P41594/3LMK_A.cif.pt
DB12934,P55157,embeddings/P55157/8EOJ_B.cif.pt
DB12935,P31639,embeddings/P31639/8HEZ_A.cif.pt
DB12941,P10275,embeddings/P10275/8E1A_A.cif.pt
DB12946,P0DMS8,embeddings/P0DMS8/8X17_R.cif.pt
DB12946,P30542,embeddings/P30542/5UEN_A.cif.pt
DB12946,P29274,embeddings/P29274/5NM4_A.cif.pt
DB12946,P29275,embeddings/P29275/8HDO_R.cif.pt
DB12946,P21589,embeddings/P21589/6TVE_P.cif.pt
DB12948,P23921,embeddings/P23921/6L3R_A.cif.pt
DB12948,P31350,embeddings/P31350/3OLJ_A.cif.pt
DB12948,Q7LG56,embeddings/Q7LG56/4DJN_A.cif.pt
DB12955,P01008,embeddings/P01008/3KCG_I.cif.pt
DB12959,P13569,embeddings/P13569/7SVD_A.cif.pt
DB12960,P51681,embeddings/P51681/5UIW_A.cif.pt
DB12961,Q15722,embeddings/Q15722/7K15_A.cif.pt
DB12962,P35968,embeddings/P35968/2XIR_A.cif.pt
DB12963,P32246,embeddings/P32246/7VL9_R.cif.pt
DB12966,P00533,embeddings/P00533/8A27_A.cif.pt
DB12967,P17707,embeddings/P17707/1JL0_A.cif.pt
DB12971,P23141,embeddings/P23141/5A7G_A.cif.pt
DB12978,P07333,embeddings/P07333/8JOT_A.cif.pt
DB12978,P10721,embeddings/P10721/4HVS_A.cif.pt
DB12978,P36888,embeddings/P36888/1RJB_A.cif.pt
DB12980,P43490,embeddings/P43490/8DSC_A.cif.pt
DB12986,Q9BPZ7,embeddings/Q9BPZ7/7VVB_B.cif.pt
DB12986,P42345,embeddings/P42345/5WBY_A.cif.pt
DB12986,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB12988,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB12996,P17252,embeddings/P17252/4DNL_A.cif.pt
DB12998,P14416,embeddings/P14416/6CM4_A.cif.pt
DB12999,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB13004,P41594,embeddings/P41594/3LMK_A.cif.pt
DB13005,P00519,embeddings/P00519/5HU9_A.cif.pt
DB13005,Q02763,embeddings/Q02763/6MWE_A.cif.pt
DB13006,P19235,embeddings/P19235/1EER_B.cif.pt
DB13009,P35869,embeddings/P35869/5NJ8_A.cif.pt
DB13010,P04637,embeddings/P04637/3D06_A.cif.pt
DB13016,Q14416,embeddings/Q14416/4XAQ_A.cif.pt
DB13016,Q9Y271,embeddings/Q9Y271/6RZ5_A.cif.pt
DB13020,P03956,embeddings/P03956/1HFC_A.cif.pt
DB13020,P45452,embeddings/P45452/5B5O_A.cif.pt
DB13020,P78536,embeddings/P78536/2DDF_A.cif.pt
DB13022,P21802,embeddings/P21802/2PVF_A.cif.pt
DB13025,Q9Y5Y9,embeddings/Q9Y5Y9/7WE4_A.cif.pt
DB13025,P14416,embeddings/P14416/6CM4_A.cif.pt
DB13025,P35462,embeddings/P35462/3PBL_A.cif.pt
DB13025,P08908,embeddings/P08908/8PJK_R.cif.pt
DB13025,P35348,embeddings/P35348/8THK_R.cif.pt
DB13025,P08913,embeddings/P08913/6KUX_A.cif.pt
DB13029,P27815,embeddings/P27815/2QYK_A.cif.pt
DB13029,Q07343,embeddings/Q07343/4KP6_A.cif.pt
DB13029,Q08499,embeddings/Q08499/1Y2K_A.cif.pt
DB13035,P24941,embeddings/P24941/6Q4G_A.cif.pt
DB13035,P11802,embeddings/P11802/2W96_B.cif.pt
DB13035,P06493,embeddings/P06493/6GU2_A.cif.pt
DB13036,P21731,embeddings/P21731/8XJN_R.cif.pt
DB13040,O60674,embeddings/O60674/8BXH_A.cif.pt
DB13041,P26664,embeddings/P26664/3RC4_A.cif.pt
DB13044,P10415,embeddings/P10415/8HTS_A.cif.pt
DB13048,P42574,embeddings/P42574/2DKO_A.cif.pt
DB13051,O00329,embeddings/O00329/6PYR_A.cif.pt
DB13051,P42336,embeddings/P42336/8EXL_A.cif.pt
DB13051,P48736,embeddings/P48736/1E8Y_A.cif.pt
DB13052,P00749,embeddings/P00749/5YC6_U.cif.pt
DB13053,Q15722,embeddings/Q15722/7K15_A.cif.pt
DB13055,P10613,embeddings/P10613/5TZ1_A.cif.pt
DB13059,O14965,embeddings/O14965/6VPM_A.cif.pt
DB13059,Q96GD4,embeddings/Q96GD4/4AF3_A.cif.pt
DB13060,Q05397,embeddings/Q05397/6YOJ_A.cif.pt
DB13061,O14965,embeddings/O14965/6VPM_A.cif.pt
DB13062,Q9BPZ7,embeddings/Q9BPZ7/7VVB_B.cif.pt
DB13062,P42345,embeddings/P42345/5WBY_A.cif.pt
DB13063,Q01201,embeddings/Q01201/8G8R_B.cif.pt
DB13063,O14920,embeddings/O14920/4KIK_A.cif.pt
DB13063,P19838,embeddings/P19838/8TQD_A.cif.pt
DB13063,Q00653,embeddings/Q00653/1A3Q_A.cif.pt
DB13063,Q04206,embeddings/Q04206/1NFI_A.cif.pt
DB13064,P08913,embeddings/P08913/6KUX_A.cif.pt
DB13064,P18089,embeddings/P18089/6K41_R.cif.pt
DB13064,P18825,embeddings/P18825/6KUW_A.cif.pt
DB13066,P11511,embeddings/P11511/3S79_A.cif.pt
DB13070,P21554,embeddings/P21554/5U09_A.cif.pt
DB13072,P42345,embeddings/P42345/5WBY_A.cif.pt
DB13074,Q92847,embeddings/Q92847/6KO5_A.cif.pt
DB13080,P28223,embeddings/P28223/7WC8_A.cif.pt
DB13083,P21452,embeddings/P21452/7XWO_B.cif.pt
DB13089,P18031,embeddings/P18031/7MN9_A.cif.pt
DB13093,P35968,embeddings/P35968/2XIR_A.cif.pt
DB13093,P09619,embeddings/P09619/3MJG_X.cif.pt
DB13094,P28223,embeddings/P28223/7WC8_A.cif.pt
DB13095,P26664,embeddings/P26664/3RC4_A.cif.pt
DB13097,P00797,embeddings/P00797/3K1W_A.cif.pt
DB13104,Q9UM73,embeddings/Q9UM73/4Z55_A.cif.pt
DB13106,O43451,embeddings/O43451/3L4Y_A.cif.pt
DB13107,Q07075,embeddings/Q07075/4KX7_A.cif.pt
DB13111,P10275,embeddings/P10275/8E1A_A.cif.pt
DB13113,P08581,embeddings/P08581/4R1V_A.cif.pt
DB13118,P06702,embeddings/P06702/4GGF_C.cif.pt
DB13120,P69905,embeddings/P69905/2W72_A.cif.pt
DB13122,P30542,embeddings/P30542/5UEN_A.cif.pt
DB13123,P09382,embeddings/P09382/4Q27_A.cif.pt
DB13125,P40238,embeddings/P40238/8G04_B.cif.pt
DB13132,Q08210,embeddings/Q08210/7L01_A.cif.pt
DB13138,P30542,embeddings/P30542/5UEN_A.cif.pt
DB13139,P07550,embeddings/P07550/2RH1_A.cif.pt
DB13146,Q15758,embeddings/Q15758/8OUD_A.cif.pt
DB13146,Q9UM01,embeddings/Q9UM01/8YLP_B.cif.pt
DB13158,P04150,embeddings/P04150/4UDD_A.cif.pt
DB13164,P00533,embeddings/P00533/8A27_A.cif.pt
DB13166,P12821,embeddings/P12821/6H5W_A.cif.pt
DB13167,P35354,embeddings/P35354/5F19_A.cif.pt
DB13169,P10275,embeddings/P10275/8E1A_A.cif.pt
DB13170,P25092,embeddings/P25092/8GHP_A.cif.pt
DB13171,Q8TDV5,embeddings/Q8TDV5/7WCM_R.cif.pt
DB13179,P49228,embeddings/P49228/5DM6_Z.cif.pt
DB13182,P11474,embeddings/P11474/3K6P_A.cif.pt
DB13182,Q9UL62,embeddings/Q9UL62/7WDB_A.cif.pt
DB13182,P03372,embeddings/P03372/7NFB_A.cif.pt
DB13182,Q92731,embeddings/Q92731/3OLL_A.cif.pt
DB13182,P15121,embeddings/P15121/1US0_A.cif.pt
DB13191,P06732,embeddings/P06732/1I0E_A.cif.pt
DB13191,P12532,embeddings/P12532/1QK1_A.cif.pt
DB13191,P17540,embeddings/P17540/4Z9M_A.cif.pt
DB13191,P12277,embeddings/P12277/3B6R_A.cif.pt
DB13243,P20839,embeddings/P20839/1JCN_A.cif.pt
DB13245,O60674,embeddings/O60674/8BXH_A.cif.pt
DB13247,P08912,embeddings/P08912/6OL9_A.cif.pt
DB13251,P00742,embeddings/P00742/2JKH_A.cif.pt
DB13254,P08912,embeddings/P08912/6OL9_A.cif.pt
DB13262,P08912,embeddings/P08912/6OL9_A.cif.pt
DB13262,P08173,embeddings/P08173/5DSG_A.cif.pt
DB13262,P20309,embeddings/P20309/8EA0_A.cif.pt
DB13262,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB13262,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB13269,P35498,embeddings/P35498/7DTD_A.cif.pt
DB13308,P35354,embeddings/P35354/5F19_A.cif.pt
DB13308,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB13312,P12821,embeddings/P12821/6H5W_A.cif.pt
DB13335,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13335,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13343,P00918,embeddings/P00918/3K34_A.cif.pt
DB13345,P08908,embeddings/P08908/8PJK_R.cif.pt
DB13345,P18825,embeddings/P18825/6KUW_A.cif.pt
DB13345,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB13345,P35348,embeddings/P35348/8THK_R.cif.pt
DB13345,P21728,embeddings/P21728/7JOZ_R.cif.pt
DB13346,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB13346,P35354,embeddings/P35354/5F19_A.cif.pt
DB13373,P03366,embeddings/P03366/4G1Q_A.cif.pt
DB13421,P04183,embeddings/P04183/1W4R_A.cif.pt
DB13431,P32238,embeddings/P32238/7F8Y_A.cif.pt
DB13437,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13437,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13472,P03372,embeddings/P03372/7NFB_A.cif.pt
DB13478,P06276,embeddings/P06276/6ZWI_A.cif.pt
DB13481,P09917,embeddings/P09917/7TTK_A.cif.pt
DB13495,P00915,embeddings/P00915/7Q0D_A.cif.pt
DB13495,P21554,embeddings/P21554/5U09_A.cif.pt
DB13495,P22303,embeddings/P22303/4M0E_A.cif.pt
DB13495,P00918,embeddings/P00918/3K34_A.cif.pt
DB13505,P08912,embeddings/P08912/6OL9_A.cif.pt
DB13511,P14416,embeddings/P14416/6CM4_A.cif.pt
DB13511,P22303,embeddings/P22303/4M0E_A.cif.pt
DB13520,P28335,embeddings/P28335/6BQH_A.cif.pt
DB13520,P28222,embeddings/P28222/4IAR_A.cif.pt
DB13520,P28566,embeddings/P28566/7E33_R.cif.pt
DB13520,P30939,embeddings/P30939/7EXD_R.cif.pt
DB13520,P47898,embeddings/P47898/7UM4_A.cif.pt
DB13520,P28221,embeddings/P28221/7E32_R.cif.pt
DB13520,P41595,embeddings/P41595/4IB4_A.cif.pt
DB13520,P28223,embeddings/P28223/7WC8_A.cif.pt
DB13530,P13945,embeddings/P13945/9IJE_R.cif.pt
DB13550,P21397,embeddings/P21397/2Z5Y_A.cif.pt
DB13552,P23946,embeddings/P23946/7H66_A.cif.pt
DB13559,P13945,embeddings/P13945/9IJE_R.cif.pt
DB13581,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB13581,P08172,embeddings/P08172/5ZKC_A.cif.pt
DB13581,P20309,embeddings/P20309/8EA0_A.cif.pt
DB13581,P08173,embeddings/P08173/5DSG_A.cif.pt
DB13581,P08912,embeddings/P08912/6OL9_A.cif.pt
DB13596,Q08210,embeddings/Q08210/7L01_A.cif.pt
DB13615,O00206,embeddings/O00206/2Z62_A.cif.pt
DB13616,P00734,embeddings/P00734/5AFY_H.cif.pt
DB13616,P00747,embeddings/P00747/5UGG_A.cif.pt
DB13616,P07477,embeddings/P07477/2RA3_A.cif.pt
DB13616,P00742,embeddings/P00742/2JKH_A.cif.pt
DB13643,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13648,P36544,embeddings/P36544/5AFN_A.cif.pt
DB13665,P35348,embeddings/P35348/8THK_R.cif.pt
DB13665,P28223,embeddings/P28223/7WC8_A.cif.pt
DB13665,P14416,embeddings/P14416/6CM4_A.cif.pt
DB13667,P0AC13,embeddings/P0AC13/5U0V_A.cif.pt
DB13715,Q99808,embeddings/Q99808/6OB7_A.cif.pt
DB13716,O75762,embeddings/O75762/6V9V_A.cif.pt
DB13720,P20309,embeddings/P20309/8EA0_A.cif.pt
DB13720,P11229,embeddings/P11229/6ZFZ_A.cif.pt
DB13750,P22303,embeddings/P22303/4M0E_A.cif.pt
DB13751,P28845,embeddings/P28845/1XU9_A.cif.pt
DB13751,P01375,embeddings/P01375/5UUI_A.cif.pt
DB13751,P42574,embeddings/P42574/2DKO_A.cif.pt
DB13751,Q00653,embeddings/Q00653/1A3Q_A.cif.pt
DB13751,P06858,embeddings/P06858/6OAU_A.cif.pt
DB13757,P13945,embeddings/P13945/9IJE_R.cif.pt
DB13766,Q9NY46,embeddings/Q9NY46/7W77_D.cif.pt
DB13766,Q99808,embeddings/Q99808/6OB7_A.cif.pt
DB13767,P11511,embeddings/P11511/3S79_A.cif.pt
DB13775,P08908,embeddings/P08908/8PJK_R.cif.pt
DB13777,P13945,embeddings/P13945/9IJE_R.cif.pt
DB13781,P13945,embeddings/P13945/9IJE_R.cif.pt
DB13781,P08588,embeddings/P08588/7BVQ_A.cif.pt
DB13783,P23219,embeddings/P23219/6Y3C_A.cif.pt
DB13783,P35354,embeddings/P35354/5F19_A.cif.pt
DB13791,O43497,embeddings/O43497/6KZP_A.cif.pt
DB13793,P20309,embeddings/P20309/8EA0_A.cif.pt
DB13806,O43525,embeddings/O43525/5J03_A.cif.pt
DB13810,Q99720,embeddings/Q99720/5HK1_A.cif.pt
DB13837,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13837,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13853,P21980,embeddings/P21980/9BC4_A.cif.pt
DB13857,P06401,embeddings/P06401/1SQN_A.cif.pt
DB13867,P04150,embeddings/P04150/4UDD_A.cif.pt
DB13868,P04293,embeddings/P04293/7LUF_A.cif.pt
DB13872,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13872,P14867,embeddings/P14867/6D1S_A.cif.pt
DB13873,Q07869,embeddings/Q07869/6KAX_A.cif.pt
DB13873,P07148,embeddings/P07148/7FXO_A.cif.pt
DB13874,O75874,embeddings/O75874/6BKX_A.cif.pt
DB13874,P50213,embeddings/P50213/6L59_A.cif.pt
DB13874,O43837,embeddings/O43837/8GRD_B.cif.pt
DB13874,P51553,embeddings/P51553/6L59_B.cif.pt
DB13874,P48735,embeddings/P48735/5I95_A.cif.pt
DB13879,Q91RS4,embeddings/Q91RS4/2A4Q_A.cif.pt
DB13912,P0AES6,embeddings/P0AES6/7P2M_A.cif.pt
DB13919,P30556,embeddings/P30556/6OS2_A.cif.pt
DB13920,P26664,embeddings/P26664/3RC4_A.cif.pt
DB13925,P30874,embeddings/P30874/7T10_R.cif.pt
DB13928,P43220,embeddings/P43220/4ZGM_A.cif.pt
DB13930,P29323,embeddings/P29323/3ZFM_A.cif.pt
DB13931,Q13464,embeddings/Q13464/3V8S_A.cif.pt
DB13931,O75116,embeddings/O75116/8X92_A.cif.pt
DB13931,P23975,embeddings/P23975/8ZP2_A.cif.pt
